"(0.3972231214722247, 0.4151201680068586)","[(0.3972231214722247, 0.4151201680068586), (0.39979711584953936, 0.4000687174867301)]",1
"(0.7753890742865767, 0.6530250991310645)","[(0.7753890742865767, 0.6530250991310645), (0.7996751770234685, 0.6905160187176042)]",1
"(0.14346789168426644, 0.7151384719891976)","[(0.14346789168426644, 0.7151384719891976), (0.15857821793225235, 0.7756528058361043)]",1
"(0.43549287326666175, 0.5603200115365032)","[(0.43549287326666175, 0.5603200115365032), (0.4728691459502008, 0.5889746126305212)]",1
"(0.1776495866689325, 0.4716340559637733)","[(0.1776495866689325, 0.4716340559637733), (0.17520716858071494, 0.4694055078310728)]",1
"(0.8165742533605499, 0.5647400010333883)","[(0.8165742533605499, 0.5647400010333883), (0.8248806743232616, 0.5286084747740958)]",1
"(0.13559301361135012, 0.03174078389762547)","[(0.13559301361135012, 0.03174078389762547), (0.12263876053642764, 0.004927778135305316)]",1
"(0.37591729447496014, 0.10186740770941682)","[(0.37591729447496014, 0.10186740770941682), (0.34704959520705814, 0.08090757105265223)]",1
"(0.9857722528321786, 0.43172639020064274)","[(0.9857722528321786, 0.43172639020064274), (0.9173537614635269, 0.4834719094580985)]",1
"(0.30245794452183317, 0.022674217526049367)","[(0.30245794452183317, 0.022674217526049367), (0.29571049105928837, 0.05215309397028145)]",1
"(0.31885440114206587, 0.752659881348405)","[(0.31885440114206587, 0.752659881348405), (0.3033450486279762, 0.7174307454043518)]",1
"(0.9895718562001652, 0.6804782906128792)","[(0.9895718562001652, 0.6804782906128792), (0.9521416263449499, 0.6320612251402032)]",1
"(0.032311633267084416, 0.8724206533704474)","[(0.032311633267084416, 0.8724206533704474), (0.04279957116632149, 0.9325824074388518)]",1
"(0.16686208137455416, 0.6556083256505207)","[(0.16686208137455416, 0.6556083256505207), (0.22420405812973476, 0.675350818797808)]",1
"(0.7643826465436249, 0.022132474156534077)","[(0.7643826465436249, 0.022132474156534077), (0.6854495394377583, 0.014218091362358187)]",1
"(0.3296137604380528, 0.4424863461463191)","[(0.3296137604380528, 0.4424863461463191), (0.35626616224500307, 0.4058177461146242)]",1
"(0.299355648994191, 0.06505943787239177)","[(0.299355648994191, 0.06505943787239177), (0.29571049105928837, 0.05215309397028145)]",1
"(0.21368735883625134, 0.18933994979186464)","[(0.21368735883625134, 0.18933994979186464), (0.1695454845154042, 0.22693074864120932)]",1
"(0.41776912119329934, 0.6125384948941959)","[(0.41776912119329934, 0.6125384948941959), (0.43267760697212176, 0.6289012557512468)]",1
"(0.254452180301349, 0.9217534672110471)","[(0.254452180301349, 0.9217534672110471), (0.24744309440824563, 0.9155188148588433)]",1
"(0.7395068758612133, 0.7249539330866057)","[(0.7395068758612133, 0.7249539330866057), (0.7882512607175657, 0.7582083875123767)]",1
"(0.6764786198949069, 0.9712423910015043)","[(0.6764786198949069, 0.9712423910015043), (0.664210886392286, 0.9528897119891868)]",1
"(0.8927213963199868, 0.26385417198562167)","[(0.8927213963199868, 0.26385417198562167), (0.9122985214396425, 0.2728574507345568)]",1
"(0.7296439893047092, 0.10501284672905709)","[(0.7296439893047092, 0.10501284672905709), (0.6822563362511694, 0.12491889208873375)]",1
"(0.34704959520705814, 0.08090757105265223)","[(0.34704959520705814, 0.08090757105265223), (0.37591729447496014, 0.10186740770941682)]",1
"(0.27242481632368165, 0.30072830693772024)","[(0.27242481632368165, 0.30072830693772024), (0.31582816992744966, 0.2696472279329213)]",1
"(0.2035451834074491, 0.49056971215312606)","[(0.2035451834074491, 0.49056971215312606), (0.1776495866689325, 0.4716340559637733)]",1
"(0.18501509285098316, 0.9316468181457667)","[(0.18501509285098316, 0.9316468181457667), (0.24744309440824563, 0.9155188148588433)]",1
"(0.9067969476328905, 0.5577426623006764)","[(0.9067969476328905, 0.5577426623006764), (0.8692399074508563, 0.5636717187441629)]",1
"(0.6693146902996281, 0.4802787260667456)","[(0.6693146902996281, 0.4802787260667456), (0.6674678802540579, 0.44961752282619516)]",1
"(0.8001057451488633, 0.2381151398340552)","[(0.8001057451488633, 0.2381151398340552), (0.7947264353863438, 0.25742708870657083)]",1
"(0.6010196964082307, 0.07772835385923171)","[(0.6010196964082307, 0.07772835385923171), (0.5954264468147166, 0.0735343582761272)]",1
"(0.5376947296904974, 0.3224561933411171)","[(0.5376947296904974, 0.3224561933411171), (0.5439806004141374, 0.32794296628561403)]",1
"(0.604363150971052, 0.13826136824694812)","[(0.604363150971052, 0.13826136824694812), (0.5870585790737592, 0.13166982172989894)]",1
"(0.4365434250003565, 0.9809080814986845)","[(0.4365434250003565, 0.9809080814986845), (0.4257461417215578, 0.9720645657311554)]",1
"(0.24744309440824563, 0.9155188148588433)","[(0.24744309440824563, 0.9155188148588433), (0.254452180301349, 0.9217534672110471)]",1
"(0.8910213312662781, 0.7755288761643527)","[(0.8910213312662781, 0.7755288761643527), (0.83241996786252, 0.7617310254110929)]",1
"(0.9067650773097775, 0.33274360133264724)","[(0.9067650773097775, 0.33274360133264724), (0.9292303374329949, 0.3225331549397502)]",1
