"(0.3868058711315743, 0.20317684131867098)","[(0.3868058711315743, 0.20317684131867098), (0.3848405802640078, 0.2275518545183921)]",2
"(0.5421185501823668, 0.027251687400723146)","[(0.5421185501823668, 0.027251687400723146), (0.576714875308791, 0.056633465426844665)]",2
"(0.9105084285623406, 0.6793454864618)","[(0.9105084285623406, 0.6793454864618), (0.863429023229938, 0.7247882972345961)]",2
"(0.979717912421101, 0.6146506906305709)","[(0.979717912421101, 0.6146506906305709), (0.9826195222437503, 0.6194394695232331)]",2
"(0.44180243173150036, 0.9469276979905433)","[(0.44180243173150036, 0.9469276979905433), (0.4738342697117882, 0.9513907459030274)]",2
"(0.8947813878780698, 0.9267319317226472)","[(0.8947813878780698, 0.9267319317226472), (0.8855153699223759, 0.9671472349520601)]",2
"(0.6133899112233577, 0.6645088326350918)","[(0.6133899112233577, 0.6645088326350918), (0.5766441568018779, 0.6585903643227593)]",2
"(0.3149041158827426, 0.3369163281067441)","[(0.3149041158827426, 0.3369163281067441), (0.3425535456428491, 0.3421246141637435)]",2
"(0.4495151869526629, 0.6799342195797693)","[(0.4495151869526629, 0.6799342195797693), (0.4723558765585796, 0.667145356226215)]",2
"(0.8808698616762168, 0.2368918029106889)","[(0.8808698616762168, 0.2368918029106889), (0.8917431158404205, 0.20655134691256227)]",2
"(0.013591158297485917, 0.6731278214265999)","[(0.013591158297485917, 0.6731278214265999), (0.09857995660926111, 0.7182051005535957)]",2
"(0.8269665432730353, 0.4884423805381324)","[(0.8269665432730353, 0.4884423805381324), (0.8344068846752354, 0.492573795075146)]",2
"(0.9113600189378779, 0.13550436600015014)","[(0.9113600189378779, 0.13550436600015014), (0.9071531117863408, 0.14662155644294717)]",2
"(0.9532951975428003, 0.49004102817701356)","[(0.9532951975428003, 0.49004102817701356), (0.9564494048160563, 0.5218686448249369)]",2
"(0.07524997280674128, 0.8426924235057924)","[(0.07524997280674128, 0.8426924235057924), (0.023546026748879956, 0.8697458313107517)]",2
"(0.5801816637385564, 0.1134646014156423)","[(0.5801816637385564, 0.1134646014156423), (0.576714875308791, 0.056633465426844665)]",2
"(0.9788609379745705, 0.4258328923440313)","[(0.9788609379745705, 0.4258328923440313), (0.9579282809036094, 0.40353934190398844)]",2
"(0.46975451895983866, 0.4896072370384803)","[(0.46975451895983866, 0.4896072370384803), (0.5037738406661264, 0.46269310223497684)]",2
"(0.16404425890085428, 0.8482933420578903)","[(0.16404425890085428, 0.8482933420578903), (0.24784290808119958, 0.8291496457919133)]",2
"(0.8737734036967314, 0.034510854922838896)","[(0.8737734036967314, 0.034510854922838896), (0.8722381154486547, 0.0021279684906128082)]",2
"(0.8050428711597526, 0.24318858077892502)","[(0.8050428711597526, 0.24318858077892502), (0.8355268073251577, 0.2814409378371969)]",2
"(0.6146246633341111, 0.3601619937066657)","[(0.6146246633341111, 0.3601619937066657), (0.5922878925127839, 0.32649884301113363)]",2
"(0.6932277240969075, 0.07971401979889126)","[(0.6932277240969075, 0.07971401979889126), (0.6250148071239292, 0.059662963619758536)]",2
"(0.0277192934738123, 0.563119292137036)","[(0.0277192934738123, 0.563119292137036), (0.09545396936163886, 0.5678309805343186)]",2
"(0.1266085877250287, 0.5294391184273755)","[(0.1266085877250287, 0.5294391184273755), (0.12630875452896084, 0.5677635438984622)]",2
"(0.11946886999854855, 0.4537275496147871)","[(0.11946886999854855, 0.4537275496147871), (0.07592450468232137, 0.40721789397940145)]",2
"(0.3263240096687111, 0.9324696570650881)","[(0.3263240096687111, 0.9324696570650881), (0.3375123186638157, 0.9844874890482385)]",2
"(0.1743563479902669, 0.128872049830278)","[(0.1743563479902669, 0.128872049830278), (0.15216257980629633, 0.1694237801181271)]",2
"(0.8755952284440931, 0.8845970451677517)","[(0.8755952284440931, 0.8845970451677517), (0.8947813878780698, 0.9267319317226472)]",2
"(0.8207491960720956, 0.3867169727612101)","[(0.8207491960720956, 0.3867169727612101), (0.8053980413264795, 0.41165615022619284)]",2
"(0.736735128418605, 0.44475946115249454)","[(0.736735128418605, 0.44475946115249454), (0.7499628968259162, 0.43915491701677156)]",2
"(0.4738342697117882, 0.9513907459030274)","[(0.4738342697117882, 0.9513907459030274), (0.44180243173150036, 0.9469276979905433)]",2
"(0.8934355287200818, 0.3899914764164648)","[(0.8934355287200818, 0.3899914764164648), (0.9579282809036094, 0.40353934190398844)]",2
"(0.29446704309916105, 0.6596657224865754)","[(0.29446704309916105, 0.6596657224865754), (0.32271803577272984, 0.6657053118934473)]",2
"(0.3797592463712284, 0.9127693900700514)","[(0.3797592463712284, 0.9127693900700514), (0.3874715162317294, 0.869265811101775)]",2
"(0.15438030079326637, 0.958123080148059)","[(0.15438030079326637, 0.958123080148059), (0.15462311164777265, 0.980144434310033)]",2
"(0.6783947401478911, 0.4858052687480584)","[(0.6783947401478911, 0.4858052687480584), (0.6775161928053767, 0.43766225623888755)]",2
"(0.155544857151662, 0.35945519970004647)","[(0.155544857151662, 0.35945519970004647), (0.17896688125422833, 0.3691212014876111)]",2
"(0.4723558765585796, 0.667145356226215)","[(0.4723558765585796, 0.667145356226215), (0.4495151869526629, 0.6799342195797693)]",2
"(0.8855153699223759, 0.9671472349520601)","[(0.8855153699223759, 0.9671472349520601), (0.8947813878780698, 0.9267319317226472)]",2
"(0.39230939868671744, 0.7113802189632468)","[(0.39230939868671744, 0.7113802189632468), (0.3775777880968205, 0.694133186945553)]",2
"(0.21863835743380944, 0.30358986586272185)","[(0.21863835743380944, 0.30358986586272185), (0.20283758915951744, 0.3011438660072221)]",2
"(0.7798964926953527, 0.19052651660896713)","[(0.7798964926953527, 0.19052651660896713), (0.8260701954228662, 0.16672830170660102)]",2
"(0.2880378500208447, 0.08133401722125788)","[(0.2880378500208447, 0.08133401722125788), (0.25841708309139844, 0.12554290866270212)]",2
"(0.33196793928508905, 0.3759594709169466)","[(0.33196793928508905, 0.3759594709169466), (0.3425535456428491, 0.3421246141637435)]",2
"(0.4293709740509266, 0.8963796169487737)","[(0.4293709740509266, 0.8963796169487737), (0.3874715162317294, 0.869265811101775)]",2
"(0.15791494169573927, 0.7556378873232489)","[(0.15791494169573927, 0.7556378873232489), (0.17950798109927024, 0.7174521043159545)]",2
"(0.023546026748879956, 0.8697458313107517)","[(0.023546026748879956, 0.8697458313107517), (0.008852336927661963, 0.8710563538370416)]",2
"(0.9564494048160563, 0.5218686448249369)","[(0.9564494048160563, 0.5218686448249369), (0.967389127236725, 0.5337066314795439)]",2
"(0.3874715162317294, 0.869265811101775)","[(0.3874715162317294, 0.869265811101775), (0.3905693609497428, 0.8362634569129938)]",2
"(0.892331212314026, 0.8400009049776292)","[(0.892331212314026, 0.8400009049776292), (0.8755952284440931, 0.8845970451677517)]",2
"(0.6237275077828586, 0.9455620619584985)","[(0.6237275077828586, 0.9455620619584985), (0.6181696734223489, 0.9554183655298576)]",2
"(0.3425535456428491, 0.3421246141637435)","[(0.3425535456428491, 0.3421246141637435), (0.3149041158827426, 0.3369163281067441)]",2
"(0.4993564742428449, 0.8367341577240572)","[(0.4993564742428449, 0.8367341577240572), (0.4535189229299207, 0.7699688406922086)]",2
"(0.829349136176893, 0.5526105121346997)","[(0.829349136176893, 0.5526105121346997), (0.7787707985152457, 0.5541568429314814)]",2
"(0.3375123186638157, 0.9844874890482385)","[(0.3375123186638157, 0.9844874890482385), (0.3216925493836855, 0.9869935005664286)]",2
"(0.7787258128082695, 0.4204898636473591)","[(0.7787258128082695, 0.4204898636473591), (0.8053980413264795, 0.41165615022619284)]",2
"(0.17950798109927024, 0.7174521043159545)","[(0.17950798109927024, 0.7174521043159545), (0.15791494169573927, 0.7556378873232489)]",2
"(0.17896688125422833, 0.3691212014876111)","[(0.17896688125422833, 0.3691212014876111), (0.1987231000398746, 0.36969467259635314)]",2
"(0.18278773295517325, 0.5786247968103284)","[(0.18278773295517325, 0.5786247968103284), (0.2175492370855463, 0.6171854561968019)]",2
"(0.6762558223439491, 0.9526222833744615)","[(0.6762558223439491, 0.9526222833744615), (0.6457581509039413, 0.9523095383830581)]",2
"(0.36152366926135804, 0.09400508797527185)","[(0.36152366926135804, 0.09400508797527185), (0.3838976877312794, 0.049296838842430524)]",2
"(0.14596967445816633, 0.29959203707742943)","[(0.14596967445816633, 0.29959203707742943), (0.1919728646482125, 0.29795045584997293)]",2
"(0.24784290808119958, 0.8291496457919133)","[(0.24784290808119958, 0.8291496457919133), (0.2845815364765121, 0.8222011759013912)]",2
"(0.8461252939203922, 0.1329615052502906)","[(0.8461252939203922, 0.1329615052502906), (0.8260701954228662, 0.16672830170660102)]",2
"(0.6591258739843061, 0.0025846407976365393)","[(0.6591258739843061, 0.0025846407976365393), (0.6250148071239292, 0.059662963619758536)]",2
"(0.9071531117863408, 0.14662155644294717)","[(0.9071531117863408, 0.14662155644294717), (0.9113600189378779, 0.13550436600015014)]",2
"(0.3848405802640078, 0.2275518545183921)","[(0.3848405802640078, 0.2275518545183921), (0.3868058711315743, 0.20317684131867098)]",2
"(0.6510833877154919, 0.43274726675216957)","[(0.6510833877154919, 0.43274726675216957), (0.6775161928053767, 0.43766225623888755)]",2
"(0.3838976877312794, 0.049296838842430524)","[(0.3838976877312794, 0.049296838842430524), (0.40328349225725646, 0.0626490961019327)]",2
"(0.5078760860828919, 0.9355610281925822)","[(0.5078760860828919, 0.9355610281925822), (0.4738342697117882, 0.9513907459030274)]",2
"(0.830369308575774, 0.7796648853094873)","[(0.830369308575774, 0.7796648853094873), (0.8177854810966702, 0.7579375677843145)]",2
"(0.41371641001994786, 0.014038982527559307)","[(0.41371641001994786, 0.014038982527559307), (0.3991706509525518, 0.0016242484632156273)]",2
"(0.9142132575305816, 0.7603864856876225)","[(0.9142132575305816, 0.7603864856876225), (0.9289878932452467, 0.7818066705455624)]",2
"(0.8525586721573609, 0.3348944461219683)","[(0.8525586721573609, 0.3348944461219683), (0.8042548420211628, 0.3497939687739755)]",2
"(0.2615239610824671, 0.9413574898308423)","[(0.2615239610824671, 0.9413574898308423), (0.26535638246526316, 0.9244482413452623)]",2
"(0.1782489075506285, 0.8582365926619998)","[(0.1782489075506285, 0.8582365926619998), (0.1419183557459921, 0.8368695600736626)]",3
"(0.06189916176879018, 0.9167638633470863)","[(0.06189916176879018, 0.9167638633470863), (0.06013736393757907, 0.9306485491727982)]",3
"(0.4849434282275513, 0.3813287796071373)","[(0.4849434282275513, 0.3813287796071373), (0.483243607880381, 0.35986449625791084)]",3
"(0.3543421567896786, 0.011808726708028017)","[(0.3543421567896786, 0.011808726708028017), (0.3579311397284962, 0.09789477387855183)]",3
"(0.8489779532361195, 0.5948228088359224)","[(0.8489779532361195, 0.5948228088359224), (0.8477961634679629, 0.616214367141826)]",3
"(0.38090841669199005, 0.22092064541038525)","[(0.38090841669199005, 0.22092064541038525), (0.4013347582306964, 0.19254516128609533)]",3
"(0.8285715545805027, 0.930291051783021)","[(0.8285715545805027, 0.930291051783021), (0.8452674447270249, 0.9523094489897708)]",3
"(0.23812474992430477, 0.08570942280624483)","[(0.23812474992430477, 0.08570942280624483), (0.21969990379050786, 0.06744273725898609)]",3
"(0.24599768043082126, 0.4236021726169944)","[(0.24599768043082126, 0.4236021726169944), (0.24830240970678286, 0.4193806947211365)]",3
"(0.7154593916089379, 0.23830271564340766)","[(0.7154593916089379, 0.23830271564340766), (0.6810019109427969, 0.24692710262812467)]",3
"(0.2378100008428885, 0.6449349614234244)","[(0.2378100008428885, 0.6449349614234244), (0.22434185474798296, 0.6196372254507979)]",3
"(0.1875889394557353, 0.53715867150499)","[(0.1875889394557353, 0.53715867150499), (0.13437800022213198, 0.5011764795010911)]",3
"(0.6325113364438923, 0.7575267288858064)","[(0.6325113364438923, 0.7575267288858064), (0.6562044204025136, 0.7422740448254307)]",3
"(0.5707180183256328, 0.3742457005646458)","[(0.5707180183256328, 0.3742457005646458), (0.5940389056096275, 0.3663599221654844)]",3
"(0.5420377692290181, 0.3458178517049686)","[(0.5420377692290181, 0.3458178517049686), (0.5707180183256328, 0.3742457005646458)]",3
"(0.8469560569018053, 0.5449586438073488)","[(0.8469560569018053, 0.5449586438073488), (0.8729525912647371, 0.5795650235573305)]",3
"(0.5808880015531521, 0.5003028869104916)","[(0.5808880015531521, 0.5003028869104916), (0.5472087525081578, 0.4970963528595791)]",3
"(0.7465735749617595, 0.017107834839840796)","[(0.7465735749617595, 0.017107834839840796), (0.7425682468648639, 0.0400918123656836)]",3
"(0.5444038992710455, 0.11732241657407827)","[(0.5444038992710455, 0.11732241657407827), (0.5638693138378145, 0.12334406525522013)]",3
"(0.29652846324910176, 0.9346436347785281)","[(0.29652846324910176, 0.9346436347785281), (0.24870038282668339, 0.9301243195118603)]",3
"(0.9615536539771061, 0.9257342269386333)","[(0.9615536539771061, 0.9257342269386333), (0.9418691665800938, 0.9275399478870248)]",3
"(0.48965737854106484, 0.8123049274762778)","[(0.48965737854106484, 0.8123049274762778), (0.4778176708726548, 0.7693145606143468)]",3
"(0.7082140662503695, 0.8991119908437182)","[(0.7082140662503695, 0.8991119908437182), (0.7454387726299837, 0.9282029141222867)]",3
