"(0.24870038282668339, 0.9301243195118603)","[(0.24870038282668339, 0.9301243195118603), (0.29652846324910176, 0.9346436347785281)]",3
"(0.6610567928891508, 0.09281383392593001)","[(0.6610567928891508, 0.09281383392593001), (0.6969510273061867, 0.06959317502997775)]",3
"(0.0960063933854356, 0.8145322139856267)","[(0.0960063933854356, 0.8145322139856267), (0.0946228673842725, 0.8315669059791799)]",3
"(0.4013347582306964, 0.19254516128609533)","[(0.4013347582306964, 0.19254516128609533), (0.4187819591433607, 0.1833315053913166)]",3
"(0.8879014346712325, 0.48099157388271374)","[(0.8879014346712325, 0.48099157388271374), (0.8618986648358387, 0.41739668770858473)]",3
"(0.7790585407341193, 0.09711447812142593)","[(0.7790585407341193, 0.09711447812142593), (0.8273175526496768, 0.10157588538017126)]",3
"(0.22434185474798296, 0.6196372254507979)","[(0.22434185474798296, 0.6196372254507979), (0.2378100008428885, 0.6449349614234244)]",3
"(0.24830240970678286, 0.4193806947211365)","[(0.24830240970678286, 0.4193806947211365), (0.24599768043082126, 0.4236021726169944)]",3
"(0.26718552410627217, 0.47429612416273714)","[(0.26718552410627217, 0.47429612416273714), (0.24599768043082126, 0.4236021726169944)]",3
"(0.4774193231008239, 0.16620690913496738)","[(0.4774193231008239, 0.16620690913496738), (0.5024380458654439, 0.15243175245625096)]",3
"(0.9418691665800938, 0.9275399478870248)","[(0.9418691665800938, 0.9275399478870248), (0.9615536539771061, 0.9257342269386333)]",3
"(0.9657944947900399, 0.27401262540696714)","[(0.9657944947900399, 0.27401262540696714), (0.9845411978829721, 0.2912187961388877)]",3
"(0.6958520526579988, 0.84436759677312)","[(0.6958520526579988, 0.84436759677312), (0.6755274977668373, 0.8416465421361076)]",3
"(0.4256299774605087, 0.154386978213238)","[(0.4256299774605087, 0.154386978213238), (0.4187819591433607, 0.1833315053913166)]",3
"(0.16823440425056146, 0.235129443560673)","[(0.16823440425056146, 0.235129443560673), (0.15323714948267741, 0.186658882588841)]",3
"(0.43492278804554685, 0.0073191634293804375)","[(0.43492278804554685, 0.0073191634293804375), (0.4144932532985598, 0.016010960195409374)]",4
"(0.31074822326143503, 0.8881798905296125)","[(0.31074822326143503, 0.8881798905296125), (0.30773211111304166, 0.8844597553294644)]",4
"(0.6976610074176414, 0.37156293169095456)","[(0.6976610074176414, 0.37156293169095456), (0.6599973605539942, 0.4151690050388466)]",4
"(0.8874834214108535, 0.18894180766357993)","[(0.8874834214108535, 0.18894180766357993), (0.8623992063555911, 0.18408612220780052)]",4
"(0.08206615411962914, 0.9769719919021707)","[(0.08206615411962914, 0.9769719919021707), (0.011057492305008076, 0.9562699738316555)]",4
"(0.6599973605539942, 0.4151690050388466)","[(0.6599973605539942, 0.4151690050388466), (0.6222035850600567, 0.44163741714828453)]",4
"(0.25027394985695073, 0.527941185273828)","[(0.25027394985695073, 0.527941185273828), (0.2589758953234318, 0.5231410549603422)]",4
"(0.7349938080497782, 0.5703964066121242)","[(0.7349938080497782, 0.5703964066121242), (0.6926887330490862, 0.5874652897014176)]",4
"(0.893600079367317, 0.4551801471047392)","[(0.893600079367317, 0.4551801471047392), (0.8895734213184461, 0.42308791838165394)]",4
"(0.6024723932553049, 0.7982696963998167)","[(0.6024723932553049, 0.7982696963998167), (0.6283500048912308, 0.754815184641491)]",4
"(0.8419936091215722, 0.9490251709557116)","[(0.8419936091215722, 0.9490251709557116), (0.8574679586253593, 0.9302259282123024)]",4
"(0.30773211111304166, 0.8844597553294644)","[(0.30773211111304166, 0.8844597553294644), (0.31074822326143503, 0.8881798905296125)]",4
"(0.05911467259426295, 0.8076787235341917)","[(0.05911467259426295, 0.8076787235341917), (0.04578108311705331, 0.7742354062680236)]",4
"(0.2589758953234318, 0.5231410549603422)","[(0.2589758953234318, 0.5231410549603422), (0.25027394985695073, 0.527941185273828)]",4
"(0.4417057243732463, 0.1486265705731814)","[(0.4417057243732463, 0.1486265705731814), (0.43289088006772725, 0.13234684786167705)]",4
"(0.2896645113492776, 0.6835176873420886)","[(0.2896645113492776, 0.6835176873420886), (0.22596105167143699, 0.6586911794444311)]",4
"(0.18894293537735907, 0.5161476720702064)","[(0.18894293537735907, 0.5161476720702064), (0.1479298877315387, 0.5356461282025666)]",4
"(0.09700817783872351, 0.8487316241957882)","[(0.09700817783872351, 0.8487316241957882), (0.05911467259426295, 0.8076787235341917)]",4
"(0.2196336134545046, 0.8066854254236894)","[(0.2196336134545046, 0.8066854254236894), (0.30409390071280906, 0.8315998665974597)]",4
"(0.5906574345957344, 0.4743153954367556)","[(0.5906574345957344, 0.4743153954367556), (0.616490567195728, 0.4672898991420653)]",4
"(0.6506260456056859, 0.15669706892105628)","[(0.6506260456056859, 0.15669706892105628), (0.5839717068052095, 0.18672360679219835)]",4
"(0.659356486592473, 0.6354405688702731)","[(0.659356486592473, 0.6354405688702731), (0.7163572718051354, 0.639020246790189)]",4
"(0.9742654911419814, 0.2940726134066276)","[(0.9742654911419814, 0.2940726134066276), (0.944014274488996, 0.2706041020101785)]",4
"(0.9577209617288212, 0.0973732817311671)","[(0.9577209617288212, 0.0973732817311671), (0.9133601219345405, 0.09041612591544279)]",4
"(0.30791067086606916, 0.974002920379705)","[(0.30791067086606916, 0.974002920379705), (0.31074822326143503, 0.8881798905296125)]",4
"(0.9608983617593675, 0.02929089301593557)","[(0.9608983617593675, 0.02929089301593557), (0.9566036268325323, 0.04190486170827834)]",4
"(0.44438411930939314, 0.11709462749377686)","[(0.44438411930939314, 0.11709462749377686), (0.43289088006772725, 0.13234684786167705)]",4
"(0.911331707323069, 0.7599323905950832)","[(0.911331707323069, 0.7599323905950832), (0.9262563901754967, 0.7790359143524495)]",4
"(0.7467628841884923, 0.0702634295436958)","[(0.7467628841884923, 0.0702634295436958), (0.7563583099740049, 0.0492207730741584)]",4
"(0.12404897994814112, 0.7457245065574761)","[(0.12404897994814112, 0.7457245065574761), (0.14355275938877876, 0.737021926223792)]",4
"(0.4076178383927116, 0.2749779667438106)","[(0.4076178383927116, 0.2749779667438106), (0.4404309349004172, 0.28997704652733225)]",4
"(0.062149921958933985, 0.11494964275718822)","[(0.062149921958933985, 0.11494964275718822), (0.033459427248794804, 0.10982487866778479)]",4
"(0.011057492305008076, 0.9562699738316555)","[(0.011057492305008076, 0.9562699738316555), (0.08206615411962914, 0.9769719919021707)]",4
"(0.9201987685956462, 0.4020903202531193)","[(0.9201987685956462, 0.4020903202531193), (0.8895734213184461, 0.42308791838165394)]",4
"(0.32724501938580997, 0.6008207192948076)","[(0.32724501938580997, 0.6008207192948076), (0.34556141117986117, 0.5867053936774808)]",4
"(0.03591391935158039, 0.8747977733592338)","[(0.03591391935158039, 0.8747977733592338), (0.09700817783872351, 0.8487316241957882)]",4
"(0.9709206857599425, 0.8385519737367112)","[(0.9709206857599425, 0.8385519737367112), (0.999126194880683, 0.8409561741267763)]",4
"(0.594088050286642, 0.9923572886130853)","[(0.594088050286642, 0.9923572886130853), (0.5755182131922537, 0.9614045164202328)]",4
"(0.5425537067216525, 0.15254930729358407)","[(0.5425537067216525, 0.15254930729358407), (0.5390179851940635, 0.10181434744272622)]",4
"(0.8679629733560095, 0.8739140338249142)","[(0.8679629733560095, 0.8739140338249142), (0.8970032617065034, 0.8710416150890524)]",4
"(0.7563583099740049, 0.0492207730741584)","[(0.7563583099740049, 0.0492207730741584), (0.7467628841884923, 0.0702634295436958)]",4
"(0.5023279811892013, 0.35142301209886073)","[(0.5023279811892013, 0.35142301209886073), (0.5109974408854466, 0.3404023363847186)]",4
"(0.4180975112949613, 0.15876068648341501)","[(0.4180975112949613, 0.15876068648341501), (0.4417057243732463, 0.1486265705731814)]",4
"(0.8262251390165603, 0.47225320145379746)","[(0.8262251390165603, 0.47225320145379746), (0.7784224152003759, 0.4423668356728183)]",4
"(0.7948179215624118, 0.8044389744279861)","[(0.7948179215624118, 0.8044389744279861), (0.8236221630151543, 0.7443769469272694)]",4
"(0.9322088280311872, 0.3003004194814799)","[(0.9322088280311872, 0.3003004194814799), (0.944014274488996, 0.2706041020101785)]",4
"(0.4535241998032621, 0.6658045755557885)","[(0.4535241998032621, 0.6658045755557885), (0.46838037420413237, 0.6605475770722624)]",4
"(0.5109974408854466, 0.3404023363847186)","[(0.5109974408854466, 0.3404023363847186), (0.5023279811892013, 0.35142301209886073)]",4
"(0.2359583558415227, 0.04722666557523114)","[(0.2359583558415227, 0.04722666557523114), (0.21855840315136166, 0.0959935755806045)]",4
"(0.41460967077116173, 0.5762368974745302)","[(0.41460967077116173, 0.5762368974745302), (0.4068615517251639, 0.6013297842154287)]",4
"(0.19386127079854898, 0.9970428345379312)","[(0.19386127079854898, 0.9970428345379312), (0.17364498591423272, 0.9499720878220775)]",4
"(0.39582474689634284, 0.485382865710384)","[(0.39582474689634284, 0.485382865710384), (0.41818008100808635, 0.5000063790692837)]",4
"(0.04578108311705331, 0.7742354062680236)","[(0.04578108311705331, 0.7742354062680236), (0.05911467259426295, 0.8076787235341917)]",4
"(0.43088441776195896, 0.22506543920491817)","[(0.43088441776195896, 0.22506543920491817), (0.4046820988316788, 0.2053648218385591)]",4
"(0.5968683745144071, 0.6399964926039278)","[(0.5968683745144071, 0.6399964926039278), (0.5823782730138628, 0.6681279899826229)]",4
"(0.08125571975428214, 0.3351623150134292)","[(0.08125571975428214, 0.3351623150134292), (0.09651013803726627, 0.33712910468712487)]",4
"(0.6926887330490862, 0.5874652897014176)","[(0.6926887330490862, 0.5874652897014176), (0.7349938080497782, 0.5703964066121242)]",4
"(0.6222035850600567, 0.44163741714828453)","[(0.6222035850600567, 0.44163741714828453), (0.616490567195728, 0.4672898991420653)]",4
"(0.3660431045442415, 0.3760316795263644)","[(0.3660431045442415, 0.3760316795263644), (0.36200774805203717, 0.42704476461920704)]",4
"(0.5184298370636731, 0.029425289888038497)","[(0.5184298370636731, 0.029425289888038497), (0.4937873799581646, 0.041852410649854566)]",4
"(0.48863338327726025, 0.27451521052559824)","[(0.48863338327726025, 0.27451521052559824), (0.5008142233639932, 0.27393536782261785)]",4
"(0.8067709604482116, 0.18445882772909616)","[(0.8067709604482116, 0.18445882772909616), (0.8357796685710738, 0.19651289842126574)]",4
"(0.589472149292022, 0.9121574521357322)","[(0.589472149292022, 0.9121574521357322), (0.5460206354118293, 0.91772849242885)]",4
"(0.621410811866832, 0.0693330724886656)","[(0.621410811866832, 0.0693330724886656), (0.5797432357483147, 0.06735257176950382)]",4
"(0.6896336534235239, 0.2859260157539715)","[(0.6896336534235239, 0.2859260157539715), (0.6437748329725819, 0.268354345584252)]",4
"(0.8179635833411855, 0.30440778402683244)","[(0.8179635833411855, 0.30440778402683244), (0.7745661627426073, 0.29132051411244064)]",4
"(0.15577175862763715, 0.00930465531739455)","[(0.15577175862763715, 0.00930465531739455), (0.2359583558415227, 0.04722666557523114)]",4
"(0.46838037420413237, 0.6605475770722624)","[(0.46838037420413237, 0.6605475770722624), (0.4535241998032621, 0.6658045755557885)]",4
"(0.5839717068052095, 0.18672360679219835)","[(0.5839717068052095, 0.18672360679219835), (0.5425537067216525, 0.15254930729358407)]",4
"(0.7784224152003759, 0.4423668356728183)","[(0.7784224152003759, 0.4423668356728183), (0.8262251390165603, 0.47225320145379746)]",4
"(0.8574679586253593, 0.9302259282123024)","[(0.8574679586253593, 0.9302259282123024), (0.8419936091215722, 0.9490251709557116)]",4
"(0.4427911546191222, 0.943047187643481)","[(0.4427911546191222, 0.943047187643481), (0.44868205917386506, 0.9295137221467905)]",4
"(0.7108495015246596, 0.08366661488814353)","[(0.7108495015246596, 0.08366661488814353), (0.7467628841884923, 0.0702634295436958)]",4
