"(0.513651607799473, 0.9569350486092809)","[(0.513651607799473, 0.9569350486092809), (0.48419486133823264, 0.9644857485850578)]",1
"(0.7027469046200212, 0.26260366337965735)","[(0.7027469046200212, 0.26260366337965735), (0.7358233929319756, 0.2559189318758375)]",1
"(0.43267760697212176, 0.6289012557512468)","[(0.43267760697212176, 0.6289012557512468), (0.41776912119329934, 0.6125384948941959)]",1
"(0.9203664532214411, 0.2659115287269985)","[(0.9203664532214411, 0.2659115287269985), (0.9122985214396425, 0.2728574507345568)]",1
"(0.39715798708957306, 0.973492563149695)","[(0.39715798708957306, 0.973492563149695), (0.4257461417215578, 0.9720645657311554)]",1
"(0.5853106785241002, 0.5262155071964271)","[(0.5853106785241002, 0.5262155071964271), (0.6285680433447932, 0.5744925233745447)]",1
"(0.2973587637404259, 0.5230316313336759)","[(0.2973587637404259, 0.5230316313336759), (0.24644264701863383, 0.4974393286727665)]",1
"(0.04950445885509869, 0.30032066895734433)","[(0.04950445885509869, 0.30032066895734433), (0.009348064103235965, 0.308961403230661)]",1
"(0.9122985214396425, 0.2728574507345568)","[(0.9122985214396425, 0.2728574507345568), (0.9203664532214411, 0.2659115287269985)]",1
"(0.6631960643249663, 0.8248654752965743)","[(0.6631960643249663, 0.8248654752965743), (0.6105528623129551, 0.8115816181093405)]",1
"(0.27795963136130974, 0.3994575665590504)","[(0.27795963136130974, 0.3994575665590504), (0.27199318721403387, 0.3547502501592622)]",1
"(0.20942343755044168, 0.5838315005069159)","[(0.20942343755044168, 0.5838315005069159), (0.24723433457450217, 0.6157031931865121)]",1
"(0.664210886392286, 0.9528897119891868)","[(0.664210886392286, 0.9528897119891868), (0.6764786198949069, 0.9712423910015043)]",1
"(0.3033450486279762, 0.7174307454043518)","[(0.3033450486279762, 0.7174307454043518), (0.3229044935716441, 0.7089643823383678)]",1
"(0.587900353293873, 0.8113451249860208)","[(0.587900353293873, 0.8113451249860208), (0.6029659706998115, 0.8094800255586387)]",1
"(0.43457947965259613, 0.4804990417308076)","[(0.43457947965259613, 0.4804990417308076), (0.3972231214722247, 0.4151201680068586)]",1
"(0.5439806004141374, 0.32794296628561403)","[(0.5439806004141374, 0.32794296628561403), (0.5376947296904974, 0.3224561933411171)]",1
"(0.8613065853216066, 0.34385791838883406)","[(0.8613065853216066, 0.34385791838883406), (0.8624037722696751, 0.3512597872128175)]",1
"(0.7692491676646656, 0.31758176994553367)","[(0.7692491676646656, 0.31758176994553367), (0.7662742343116508, 0.26187815353652466)]",1
"(0.7419618693155136, 0.37390836898567303)","[(0.7419618693155136, 0.37390836898567303), (0.7487648491396358, 0.40668413382992163)]",1
"(0.0788839976004464, 0.23947985659977233)","[(0.0788839976004464, 0.23947985659977233), (0.08641965257597672, 0.20854342831165185)]",1
"(0.7487648491396358, 0.40668413382992163)","[(0.7487648491396358, 0.40668413382992163), (0.7419618693155136, 0.37390836898567303)]",1
"(0.993775351854375, 0.3298222515085507)","[(0.993775351854375, 0.3298222515085507), (0.9292303374329949, 0.3225331549397502)]",1
"(0.2119710663151314, 0.2939208928005361)","[(0.2119710663151314, 0.2939208928005361), (0.21515376230533423, 0.31337715250351283)]",1
"(0.5954264468147166, 0.0735343582761272)","[(0.5954264468147166, 0.0735343582761272), (0.6010196964082307, 0.07772835385923171)]",1
"(0.24723433457450217, 0.6157031931865121)","[(0.24723433457450217, 0.6157031931865121), (0.2364093110625365, 0.6485227889686914)]",1
"(0.11567290855623591, 0.26711722970325114)","[(0.11567290855623591, 0.26711722970325114), (0.0788839976004464, 0.23947985659977233)]",1
"(0.5798667426383229, 0.6365560700702358)","[(0.5798667426383229, 0.6365560700702358), (0.5886141880406813, 0.6473442165598717)]",1
"(0.251691432556431, 0.48433092942983025)","[(0.251691432556431, 0.48433092942983025), (0.24644264701863383, 0.4974393286727665)]",1
"(0.09586279446914536, 0.5527582588223912)","[(0.09586279446914536, 0.5527582588223912), (0.06521014141034376, 0.5441493391873176)]",1
"(0.5716704221113547, 0.4141774969565204)","[(0.5716704221113547, 0.4141774969565204), (0.5722644821008177, 0.38917083141887376)]",1
"(0.8530305380107934, 0.6825947503094826)","[(0.8530305380107934, 0.6825947503094826), (0.8929927805066323, 0.6938627391404746)]",1
"(0.4149329504165066, 0.9217858477691)","[(0.4149329504165066, 0.9217858477691), (0.4257461417215578, 0.9720645657311554)]",1
"(0.7581093562346092, 0.973610073263459)","[(0.7581093562346092, 0.973610073263459), (0.6764786198949069, 0.9712423910015043)]",1
"(0.29571049105928837, 0.05215309397028145)","[(0.29571049105928837, 0.05215309397028145), (0.299355648994191, 0.06505943787239177)]",1
"(0.7082146810437492, 0.2994925732502177)","[(0.7082146810437492, 0.2994925732502177), (0.7027469046200212, 0.26260366337965735)]",1
"(0.06521014141034376, 0.5441493391873176)","[(0.06521014141034376, 0.5441493391873176), (0.053412992555830874, 0.570034007369709)]",1
"(0.8130286858391202, 0.19140706439640431)","[(0.8130286858391202, 0.19140706439640431), (0.8323616819974736, 0.21233020589221474)]",1
"(0.9173537614635269, 0.4834719094580985)","[(0.9173537614635269, 0.4834719094580985), (0.855659780790234, 0.4686337670941948)]",1
"(0.6496138572686407, 0.37153173691439734)","[(0.6496138572686407, 0.37153173691439734), (0.5722644821008177, 0.38917083141887376)]",1
"(0.2839070690592531, 0.1902350964081705)","[(0.2839070690592531, 0.1902350964081705), (0.30653326103880973, 0.14829651929682175)]",1
"(0.5174495600118004, 0.08951822835112577)","[(0.5174495600118004, 0.08951822835112577), (0.5189270817254716, 0.03486630824235826)]",1
"(0.22381647070700517, 0.3317967928194814)","[(0.22381647070700517, 0.3317967928194814), (0.21515376230533423, 0.31337715250351283)]",1
"(0.8459780749767218, 0.49422502708306726)","[(0.8459780749767218, 0.49422502708306726), (0.855659780790234, 0.4686337670941948)]",1
"(0.4576762253098028, 0.8794365312066472)","[(0.4576762253098028, 0.8794365312066472), (0.47740625454760444, 0.9221896799650774)]",1
"(0.39264175979002836, 0.009272414325159795)","[(0.39264175979002836, 0.009272414325159795), (0.35116271148457245, 0.033154357218726505)]",1
"(0.8814159965636127, 0.9898589319710187)","[(0.8814159965636127, 0.9898589319710187), (0.8849766170952956, 0.9598660026678032)]",1
"(0.9097318983683566, 0.9285640974353169)","[(0.9097318983683566, 0.9285640974353169), (0.8849766170952956, 0.9598660026678032)]",1
"(0.42868309990526754, 0.8061701937384905)","[(0.42868309990526754, 0.8061701937384905), (0.4576762253098028, 0.8794365312066472)]",1
"(0.3321027948956886, 0.14842653872037592)","[(0.3321027948956886, 0.14842653872037592), (0.30653326103880973, 0.14829651929682175)]",1
"(0.39979711584953936, 0.4000687174867301)","[(0.39979711584953936, 0.4000687174867301), (0.40576056585164355, 0.3952528398038492)]",1
"(0.7358233929319756, 0.2559189318758375)","[(0.7358233929319756, 0.2559189318758375), (0.7662742343116508, 0.26187815353652466)]",1
"(0.7506257210489327, 0.491379511535879)","[(0.7506257210489327, 0.491379511535879), (0.7619584557106559, 0.5050633522324741)]",1
"(0.7996751770234685, 0.6905160187176042)","[(0.7996751770234685, 0.6905160187176042), (0.7753890742865767, 0.6530250991310645)]",1
"(0.9521416263449499, 0.6320612251402032)","[(0.9521416263449499, 0.6320612251402032), (0.9895718562001652, 0.6804782906128792)]",1
"(0.01593673603328627, 0.12704176457980976)","[(0.01593673603328627, 0.12704176457980976), (0.018113619979598372, 0.1924194160077236)]",1
"(0.35116271148457245, 0.033154357218726505)","[(0.35116271148457245, 0.033154357218726505), (0.39264175979002836, 0.009272414325159795)]",1
"(0.2568981593743611, 0.7237675253104259)","[(0.2568981593743611, 0.7237675253104259), (0.23039650810447942, 0.7363509286516021)]",1
"(0.2777402521380907, 0.8654316893411226)","[(0.2777402521380907, 0.8654316893411226), (0.2987414235570055, 0.894195517278857)]",1
"(0.7438533495869754, 0.4642904994978745)","[(0.7438533495869754, 0.4642904994978745), (0.7506257210489327, 0.491379511535879)]",1
"(0.24859767576085523, 0.01158640977761849)","[(0.24859767576085523, 0.01158640977761849), (0.23163674884194485, 0.05218233519345272)]",1
"(0.5669092757469677, 0.2835537425837147)","[(0.5669092757469677, 0.2835537425837147), (0.5376947296904974, 0.3224561933411171)]",1
"(0.11240089414571075, 0.9733939161509008)","[(0.11240089414571075, 0.9733939161509008), (0.059296647357782395, 0.957011235932115)]",1
"(0.8060028527598739, 0.8967911885980179)","[(0.8060028527598739, 0.8967911885980179), (0.8125637104894086, 0.8137710728573352)]",1
"(0.5886141880406813, 0.6473442165598717)","[(0.5886141880406813, 0.6473442165598717), (0.5798667426383229, 0.6365560700702358)]",1
"(0.855659780790234, 0.4686337670941948)","[(0.855659780790234, 0.4686337670941948), (0.8459780749767218, 0.49422502708306726)]",1
"(0.30653326103880973, 0.14829651929682175)","[(0.30653326103880973, 0.14829651929682175), (0.3321027948956886, 0.14842653872037592)]",1
"(0.9292303374329949, 0.3225331549397502)","[(0.9292303374329949, 0.3225331549397502), (0.9067650773097775, 0.33274360133264724)]",1
"(0.6674678802540579, 0.44961752282619516)","[(0.6674678802540579, 0.44961752282619516), (0.6693146902996281, 0.4802787260667456)]",1
"(0.5150135491191237, 0.23213799390998813)","[(0.5150135491191237, 0.23213799390998813), (0.5239651163593828, 0.21741544133635327)]",1
"(0.3229044935716441, 0.7089643823383678)","[(0.3229044935716441, 0.7089643823383678), (0.3353682263873248, 0.70335754490928)]",1
"(0.22589755309553694, 0.7273195207954416)","[(0.22589755309553694, 0.7273195207954416), (0.23039650810447942, 0.7363509286516021)]",1
